"id","source","source_accessed","source_identifier","short_title","author","year","gender","translator","title","publication","format","catalogue_numbers","notes","further_editions","scan_identifiers_space_separated_semicolon_separates_volumes_of_same_edition","scan_notes_volumes_missing,_second_edition_etc_semicolon_comments_on_corresponding_edition_in_scan_field"
2561,"GARSIDE1830-1836",20110421,"1833:024","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2562,"GARSIDE1830-1836",20110421,"1833:025","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2563,"GARSIDE1830-1836",20110421,"1833:026",,"[GARDINER, Marguerite], Countess of Blessington",1833,"Female",,"THE REPEALERS. A NOVEL. BY THE COUNTESS OF BLESSINGTON. IN THREE VOLUMES","London: Richard Bentley, New Burlington Street. (Successor to Henry Colburn.), 1833.",,,,,"gracecassidyorre01bles gracecassidyorre02bles gracecassidyorre03bles",
2564,"GARSIDE1830-1836",20110421,"1833:027","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2565,"GARSIDE1830-1836",20110421,"1833:028","POLISH TALES","[GORE, Catherine Grace Frances]",1833,"Female",,"POLISH TALES. BY THE AUTHORESS OF """"HUNGARIAN TALES."""" IN THREE VOLUMES.","London: Saunders and Otley, Conduit Street, 1833.",,,,,"aVS6oX7mqgIC pWdIAAAAMAAJ hTRIAAAAMAAJ 1GdIAAAAMAAJ","3vols aVS6oX7mqgIC pWdIAAAAMAAJ hTRIAAAAMAAJ; 1GdIAAAAMAAJ vol1of3 (duplicate)"
2566,"GARSIDE1830-1836",20110421,"1833:029","THE SKETCH BOOK OF FASHION","[GORE, Catherine Grace Frances]",1833,"Female",,"THE SKETCH BOOK OF FASHION. BY THE AUTHOR OF ""MOTHERS AND DAUGHTERS."" IN THREE VOLUMES.","London: Richard Bentley, New Burlington Street, (Successor to Henry Colburn.), 1833.",,,,,"sketchbookoffash01gore sketchbookoffash002gore sketchbookoffash03gore",
2567,"GARSIDE1830-1836",20110421,"1833:030","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2568,"GARSIDE1830-1836",20110421,"1833:031","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2569,"GARSIDE1830-1836",20110421,"1833:032","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2570,"GARSIDE1830-1836",20110421,"1833:033","LOVE AND PRIDE","[HOOK, Theodore Edward]",1833,"Male",,"LOVE AND PRIDE. BY THE AUTHOR OF ""SAYINGS AND DOINGS,"" ETC. IN THREE VOLUMES.","London: Printed for Whittaker & Co. Ave Maria Lane, 1833.",,,,,"widowandmarquess00hookuoft","subsequent edition with (slightly) different title."
2571,"GARSIDE1830-1836",20110421,"1833:034","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2572,"GARSIDE1830-1836",20110421,"1833:035","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2573,"GARSIDE1830-1836",20110421,"1833:036","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2574,"GARSIDE1830-1836",20110421,"1833:037","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2575,"GARSIDE1830-1836",20110421,"1833:038","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2576,"GARSIDE1830-1836",20110421,"1833:039","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2577,"GARSIDE1830-1836",20110421,"1833:040","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2578,"GARSIDE1830-1836",20110421,"1833:041","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2579,"GARSIDE1830-1836",20110421,"1833:042","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2580,"GARSIDE1830-1836",20110421,"1833:043","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2581,"GARSIDE1830-1836",20110421,"1833:044","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2582,"GARSIDE1830-1836",20110421,"1833:045","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2583,"GARSIDE1830-1836",20110421,"1833:046","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2584,"GARSIDE1830-1836",20110421,"1833:047","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2585,"GARSIDE1830-1836",20110421,"1833:048","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2586,"GARSIDE1830-1836",20110421,"1833:049","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2587,"GARSIDE1830-1836",20110421,"1833:050","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2588,"GARSIDE1830-1836",20110421,"1833:051","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2589,"GARSIDE1830-1836",20110421,"1833:052","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2590,"GARSIDE1830-1836",20110421,"1833:053","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2591,"GARSIDE1830-1836",20110421,"1833:054","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2592,"GARSIDE1830-1836",20110421,"1833:055","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2593,"GARSIDE1830-1836",20110421,"1833:056","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2594,"GARSIDE1830-1836",20110421,"1833:057","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2595,"GARSIDE1830-1836",20110421,"1833:058","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2596,"GARSIDE1830-1836",20110421,"1833:059","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2597,"GARSIDE1830-1836",20110421,"1833:060","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2598,"GARSIDE1830-1836",20110421,"1833:061","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2599,"GARSIDE1830-1836",20110421,"1833:062","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2600,"GARSIDE1830-1836",20110421,"1833:063","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2601,"GARSIDE1830-1836",20110421,"1833:064","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2602,"GARSIDE1830-1836",20110421,"1833:065","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2603,"GARSIDE1830-1836",20110421,"1833:066","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2604,"GARSIDE1830-1836",20110421,"1833:067","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2605,"GARSIDE1830-1836",20110421,"1833:068","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2606,"GARSIDE1830-1836",20110421,"1833:069","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2607,"GARSIDE1830-1836",20110421,"1833:070","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2608,"GARSIDE1830-1836",20110421,"1833:071","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2609,"GARSIDE1830-1836",20110421,"1833:072","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2610,"GARSIDE1830-1836",20110421,"1833:073","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2611,"GARSIDE1830-1836",20110421,"1833:074","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2612,"GARSIDE1830-1836",20110421,"1833:075","DERRY, A TALE OF THE REVOLUTION","[TONNA], Charlotte Elizabeth",1833,"Female",,"DERRY, A TALE OF THE REVOLUTION. BY CHARLOTTE ELIZABETH, AUTHORESS OF OSRIC, THE ROCKITE, THE SYSTEM, &C.; &C.;","London: James Nisbet, Berners Street, 1833.",,,,"3rd edn. 1834 (OCLC); 4th edn. 1835 (NSTC, OCLC); 5th edn. 1837 (OCLC); [6th edn.] 1839 (OCLC); 7th edn. 1841 (OCLC); [at least 3 further edns. to 1870]; New York 1839 (NSTC, OCLC).","siegeofderryorsu00char 71YNAAAAYAAJ psFUAAAAYAAJ M6VMAAAAYAAJ","some scans are of a later American edition"
2613,"GARSIDE1830-1836",20110421,"1833:076","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2614,"GARSIDE1830-1836",20110421,"1833:077","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2615,"GARSIDE1830-1836",20110421,"1833:078","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2616,"GARSIDE1830-1836",20110421,"1834:001","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2617,"GARSIDE1830-1836",20110421,"1834:002","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2618,"GARSIDE1830-1836",20110421,"1834:003","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2619,"GARSIDE1830-1836",20110421,"1834:004","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2620,"GARSIDE1830-1836",20110421,"1834:005","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2621,"GARSIDE1830-1836",20110421,"1834:006","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2622,"GARSIDE1830-1836",20110421,"1834:007","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2623,"GARSIDE1830-1836",20110421,"1834:008","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2624,"GARSIDE1830-1836",20110421,"1834:009","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2625,"GARSIDE1830-1836",20110421,"1834:010","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2626,"GARSIDE1830-1836",20110421,"1834:011","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2627,"GARSIDE1830-1836",20110421,"1834:012","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2628,"GARSIDE1830-1836",20110421,"1834:013","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2629,"GARSIDE1830-1836",20110421,"1834:014","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2630,"GARSIDE1830-1836",20110421,"1834:015","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2631,"GARSIDE1830-1836",20110421,"1834:016","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2632,"GARSIDE1830-1836",20110421,"1834:017","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2633,"GARSIDE1830-1836",20110421,"1834:018","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2634,"GARSIDE1830-1836",20110421,"1834:019","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2635,"GARSIDE1830-1836",20110421,"1834:020","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2636,"GARSIDE1830-1836",20110421,"1834:021","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2637,"GARSIDE1830-1836",20110421,"1834:022","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2638,"GARSIDE1830-1836",20110421,"1834:023","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2639,"GARSIDE1830-1836",20110421,"1834:024","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2640,"GARSIDE1830-1836",20110421,"1834:025","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2641,"GARSIDE1830-1836",20110421,"1834:026","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2642,"GARSIDE1830-1836",20110421,"1834:027","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2643,"GARSIDE1830-1836",20110421,"1834:028","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2644,"GARSIDE1830-1836",20110421,"1834:029","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2645,"GARSIDE1830-1836",20110421,"1834:030","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2646,"GARSIDE1830-1836",20110421,"1834:031","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2647,"GARSIDE1830-1836",20110421,"1834:032","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2648,"GARSIDE1830-1836",20110421,"1834:033","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2649,"GARSIDE1830-1836",20110421,"1834:034","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2650,"GARSIDE1830-1836",20110421,"1834:035","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2651,"GARSIDE1830-1836",20110421,"1834:036","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2652,"GARSIDE1830-1836",20110421,"1834:037","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2653,"GARSIDE1830-1836",20110421,"1834:038","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2654,"GARSIDE1830-1836",20110421,"1834:039","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2655,"GARSIDE1830-1836",20110421,"1834:040","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2656,"GARSIDE1830-1836",20110421,"1834:041","THE GIPSY MOTHER","JONES, Hannah Maria",1834,"Female",,,,,,,"[1835?] (NSTC); 1835 (OCLC); 1835 (OCLC); [1840?] (BRu ENC, OCLC); 1854 (Summers).","EewCuoV9EnYC",
2657,"GARSIDE1830-1836",20110421,"1834:042","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2658,"GARSIDE1830-1836",20110421,"1834:043","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2659,"GARSIDE1830-1836",20110421,"1834:044","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2660,"GARSIDE1830-1836",20110421,"1834:045","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2661,"GARSIDE1830-1836",20110421,"1834:046","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2662,"GARSIDE1830-1836",20110421,"1834:047","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2663,"GARSIDE1830-1836",20110421,"1834:048","JACOB FAITHFUL","[MARRYAT, Frederick]",1834,"Male",,"JACOB FAITHFUL. BY THE AUTHOR OF """"PETER SIMPLE,"""" """"THE KINGS'S OWN,"""" &C.; IN THREE VOLUMES.",,,,,"2nd edn. 1834 (OCLC); 3rd edn. 1835 (NSTC, OCLC); 1837 (NSTC, OCLC); 1838 (NSTC, OCLC); 1844, a reissue of 1838 (NSTC); 1850 (NSTC); [at least 5 more edns. to 1870]; German trans., 1835; French trans., 1837.","pg21549",
2664,"GARSIDE1830-1836",20110421,"1834:049","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2665,"GARSIDE1830-1836",20110421,"1834:050","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2666,"GARSIDE1830-1836",20110421,"1834:051","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2667,"GARSIDE1830-1836",20110421,"1834:052","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2668,"GARSIDE1830-1836",20110421,"1834:053","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2669,"GARSIDE1830-1836",20110421,"1834:054","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2670,"GARSIDE1830-1836",20110421,"1834:055","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2671,"GARSIDE1830-1836",20110421,"1834:056","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2672,"GARSIDE1830-1836",20110421,"1834:057","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2673,"GARSIDE1830-1836",20110421,"1834:058","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2674,"GARSIDE1830-1836",20110421,"1834:059","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2675,"GARSIDE1830-1836",20110421,"1834:060","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2676,"GARSIDE1830-1836",20110421,"1834:061","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2677,"GARSIDE1830-1836",20110421,"1834:062","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2678,"GARSIDE1830-1836",20110421,"1834:063","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2679,"GARSIDE1830-1836",20110421,"1834:064","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2680,"GARSIDE1830-1836",20110421,"1834:065","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2681,"GARSIDE1830-1836",20110421,"1834:066","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2682,"GARSIDE1830-1836",20110421,"1834:067","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2683,"GARSIDE1830-1836",20110421,"1834:068","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2684,"GARSIDE1830-1836",20110421,"1834:069","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2685,"GARSIDE1830-1836",20110421,"1834:070","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2686,"GARSIDE1830-1836",20110421,"1834:071","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2687,"GARSIDE1830-1836",20110421,"1834:072","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2688,"GARSIDE1830-1836",20110421,"1834:073","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2689,"GARSIDE1830-1836",20110421,"1834:074","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2690,"GARSIDE1830-1836",20110421,"1834:075","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2691,"GARSIDE1830-1836",20110421,"1834:076","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2692,"GARSIDE1830-1836",20110421,"1834:077","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2693,"GARSIDE1830-1836",20110421,"1835:001","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2694,"GARSIDE1830-1836",20110421,"1835:002","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2695,"GARSIDE1830-1836",20110421,"1835:003","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2696,"GARSIDE1830-1836",20110421,"1835:004","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2697,"GARSIDE1830-1836",20110421,"1835:005","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2698,"GARSIDE1830-1836",20110421,"1835:006","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2699,"GARSIDE1830-1836",20110421,"1835:007","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2700,"GARSIDE1830-1836",20110421,"1835:008","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2701,"GARSIDE1830-1836",20110421,"1835:009","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2702,"GARSIDE1830-1836",20110421,"1835:010","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2703,"GARSIDE1830-1836",20110421,"1835:011","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2704,"GARSIDE1830-1836",20110421,"1835:012","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2705,"GARSIDE1830-1836",20110421,"1835:013","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2706,"GARSIDE1830-1836",20110421,"1835:014","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2707,"GARSIDE1830-1836",20110421,"1835:015","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2708,"GARSIDE1830-1836",20110421,"1835:016","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2709,"GARSIDE1830-1836",20110421,"1835:017","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2710,"GARSIDE1830-1836",20110421,"1835:018","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2711,"GARSIDE1830-1836",20110421,"1835:019","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2712,"GARSIDE1830-1836",20110421,"1835:020","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2713,"GARSIDE1830-1836",20110421,"1835:021","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2714,"GARSIDE1830-1836",20110421,"1835:022","THE MAYOR OF WIND-GAP AND CANVASSING","[BANIM, John and Michael; and MARTIN, Harriet Letitia]",1835,"Male",,"THE MAYOR OF WIND-GAP AND CANVASSING. BY THE O'HARA FAMILY. IN THREE VOLUMES.","London: Saunders and Otley, Conduit Street, 1835.",,,,"'new edn', revised, Dublin and London 1865 (NSTC, OCLC); 'The Mayor of Wind-gap' was published New York [also Philadelphia] 1835 (NSTC, OCLC); 'Canvassing' published Philadelphia 1835 (NSTC, OCLC); French trans., 1836 (of 'Canvassing' alone?), attributed to Banim, [as <i>Le candidat: Moeurs irlandaises</i> ].","mayorofwindgapca01bani mayorofwindgapca02bani mayorofwindgapca03bani rNoY9ssdIE4","3 vols, UIUC; NoY9ssdIE4 harvard has scan, google wont provide plain text"
2715,"GARSIDE1830-1836",20110421,"1835:023","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2716,"GARSIDE1830-1836",20110421,"1835:024","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2717,"GARSIDE1830-1836",20110421,"1835:025","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2718,"GARSIDE1830-1836",20110421,"1835:026","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2719,"GARSIDE1830-1836",20110421,"1835:027","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2720,"GARSIDE1830-1836",20110421,"1835:028","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2721,"GARSIDE1830-1836",20110421,"1835:029","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2722,"GARSIDE1830-1836",20110421,"1835:030","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2723,"GARSIDE1830-1836",20110421,"1835:031","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2724,"GARSIDE1830-1836",20110421,"1835:032","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2725,"GARSIDE1830-1836",20110421,"1835:033","POSTHUMOUS RECORDS OF A LONDON CLERGYMAN","CAUNTER, {J}[ohn] Hobart",1835,"Male",,"POSTHUMOUS RECORDS OF A LONDON CLERGYMAN. EDITED BY THE REV. HOBART CAUNTER, B.D., AUTHOR OF THE ORIENTAL ANNUAL.","London: John W. Parker, West Strand, 1835.",,,,"New York and Boston 1836 (NSTC, OCLC) [also Philadelphia 1836 as Confessions and Crimes; or Posthumous Records of a London Clergyman (OCLC)].","hl73zP1DbqcC RAcmAAAAMAAJ","RAcmAAAAMAAJ Boston edition"
2726,"GARSIDE1830-1836",20110421,"1835:034","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2727,"GARSIDE1830-1836",20110421,"1835:035","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2728,"GARSIDE1830-1836",20110421,"1835:036","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2729,"GARSIDE1830-1836",20110421,"1835:037","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2730,"GARSIDE1830-1836",20110421,"1835:038","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2731,"GARSIDE1830-1836",20110421,"1835:039","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2732,"GARSIDE1830-1836",20110421,"1835:040","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2733,"GARSIDE1830-1836",20110421,"1835:041","THE EXILE OF ERIN","[DEACON, William Frederick]",1835,"Male",,"THE EXILE OF ERIN; OR, THE SORROWS OF A BASHFUL IRISHMAN. IN TWO VOLUMES.","London: Whittaker and Co., Ave-Maria-Lane, 1835.",,,,"[1854] as <i>Adventures of a Bashful Irishman </i> (NSTC); [1856] as <i>Adventures of a Bashful Irishman </i> (NSTC); 1862 as <i>Adventures of a Bashful Irishman </i> (NSTC); New York 1835 (NSTC).","exileoferinorsor01gunniala exileoferinorsor02gunniala m_-ggASqnTgC","2 vols; m_-ggASqnTgC 2 vols bound together"
2734,"GARSIDE1830-1836",20110421,"1835:042","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2735,"GARSIDE1830-1836",20110421,"1835:043","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2736,"GARSIDE1830-1836",20110421,"1835:044","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2737,"GARSIDE1830-1836",20110421,"1835:045","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2738,"GARSIDE1830-1836",20110421,"1835:046","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2739,"GARSIDE1830-1836",20110421,"1835:047","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2740,"GARSIDE1830-1836",20110421,"1835:048","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2741,"GARSIDE1830-1836",20110421,"1835:049","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2742,"GARSIDE1830-1836",20110421,"1835:050","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2743,"GARSIDE1830-1836",20110421,"1835:051","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2744,"GARSIDE1830-1836",20110421,"1835:052","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2745,"GARSIDE1830-1836",20110421,"1835:053","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2746,"GARSIDE1830-1836",20110421,"1835:054","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2747,"GARSIDE1830-1836",20110421,"1835:055","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2748,"GARSIDE1830-1836",20110421,"1835:056","Pantika","HOWITT, William",1835,,,,,,,,,"pantikaortraditi01howi pantikaortraditi02howi; BeJx0O74vjkC;5BJNAAAAYAAJ ORNNAAAAYAAJ","BeJx0O74vjkC is 2 volumes bound together;"
2749,"GARSIDE1830-1836",20110421,"1835:057","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2750,"GARSIDE1830-1836",20110421,"1835:058","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2751,"GARSIDE1830-1836",20110421,"1835:059","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2752,"GARSIDE1830-1836",20110421,"1835:060","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2753,"GARSIDE1830-1836",20110421,"1835:061","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2754,"GARSIDE1830-1836",20110421,"1835:062","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
2755,"GARSIDE1830-1836",20110421,"1835:063","PLACEHOLDER GARSIDE 1830-1836",,,,,,,,,,,,
